id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
1673,10-second epic cinematic storm video prompt,"A highly detailed 10-second video generation prompt for Grok Imagine describing a lone figure on a mountain peak during a violent storm, focusing on dramatic lighting (god-rays), intense textures, and specific cinematic animation (violent burst, slow push-in/crane, sun explosion, final hold) and soundtrack elements.","A lone figure standing on the razor edge of a towering mountain peak during a violent storm at sunrise, fierce wind whipping his long coat and hair, dark thunderclouds swirling around him like a living vortex, sudden blinding golden sun rays exploding through a crack in the clouds directly behind him, creating dramatic god-rays that pierce the chaos and illuminate his silhouette in pure fire, rain and snow mixing in the air, lightning cracking in the distance, the entire world below lost in mist and shadow, ultra-detailed textures – coat fabric tearing in the wind, rain droplets frozen mid-air, lightning reflections on wet rock, skin and hair catching the golden light, masterpiece quality, epic cinematic dramatic style with raw emotional power and transcendent beauty, intense color palette of deep stormy blacks, electric blues, violent whites and exploding molten gold sunrise, 16k resolution. Animation (10 seconds): The scene opens with a sudden violent burst – wind and rain slamming into the figure as lightning cracks across the frame. At 3 seconds the camera begins a slow, powerful push-in combined with a rising crane movement, revealing the full terrifying scale of the storm and the tiny human against it. At 7 seconds the sun fully breaks through in a blinding explosion of light, god-rays slamming down like divine spears. Final 3 seconds: the camera stops moving and holds in a majestic low-angle shot as the figure slowly raises his head toward the light, coat whipping wildly, ending with an overwhelming sense of triumph and awe. Soundtrack: Thunderous orchestral hit and howling wind at the very first second, building into a massive rising crescendo of strings and brass as the sun breaks through, lightning cracks synced with sharp percussion, ending with a single powerful sustained horn note that feels like victory over the storm.",https://x.com/AIPointView/status/2034377395042721855,2026-03-18T21:12:22.000Z,"{""name"":""AI Point View"",""link"":""https://x.com/AIPointView""}",[],[],"[{""id"":""69bba8e9af3a06000450a011"",""url"":""https://video.twimg.com/amplify_video/2034377333638103040/vid/avc1/720x720/OIiMi9_5JHIHwYS5.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034377333638103040/img/hEACGeCFciGvCqoT.jpg"",""caption"":null}]"
1672,10-second video prompt of a majestic black horse galloping,"A detailed 10-second video generation prompt for Grok Imagine describing a majestic black horse galloping across a field, including specific animation instructions (strong start, side tracking, rising upward hold) and soundtrack elements.","A majestic black horse galloping freely across a wide green field, mane and tail flowing in the wind, golden sunlight creating long shadows, wildflowers bending as it passes, ultra-detailed textures – horse muscles, mane movement, grass blades, realistic powerful horse style, vibrant color palette of greens, golds and deep blacks, 16k resolution. Animation (10 seconds): STRONG START – At 0–2 seconds sudden explosive gallop toward the camera with mane flying. At 3 seconds the camera transitions into smooth side tracking alongside the horse. Final 4 seconds: the tracking rises gently upward, ending with powerful hold on the horse running into the golden horizon. Soundtrack: Thunderous hoofbeats at start, layered with wind and grass rustle, heroic orchestral strings rising to triumphant climax.",https://x.com/AIPointView/status/2034374681323536557,2026-03-18T21:01:35.000Z,"{""name"":""AI Point View"",""link"":""https://x.com/AIPointView""}",[],[],"[{""id"":""69bba8e73186d600041483fd"",""url"":""https://video.twimg.com/amplify_video/2034374604542623744/vid/avc1/720x720/h7jAoFSeJ6rHgHBx.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034374604542623744/img/F74nyGGaLp6VeUII.jpg"",""caption"":null}]"
1671,Art Deco desert goddess scene video prompt,"A highly detailed, masterpiece-style prompt for Grok Imagine describing an Art Deco desert goddess scene with a glamorous woman, geometric golden dunes, intense sunlight reflection, and ultra-detailed textures.","Art Deco desert goddess scene, glamorous woman standing in a vast desert transformed into geometric golden dunes,\nwearing a gold and bronze mirrored gown reflecting sunlight intensely,giant sun behind her forming a perfect radiant circle,\ntemples rising symmetrically in the distance,sand replaced with fine reflective particles,heat haze effect, dramatic lighting, ultra detailed textures, masterpiece.",https://x.com/VOLDEMORT2X/status/2034248137418604881,2026-03-18T12:38:45.000Z,"{""name"":""SPACELESS"",""link"":""https://x.com/VOLDEMORT2X""}",[],[],"[{""id"":""69bba8e63186d600041483fc"",""url"":""https://video.twimg.com/amplify_video/2034247972309942272/vid/avc1/720x1072/JK9N3OQZq0LkdDyx.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034247972309942272/img/vjTkk1gARdtcbbdb.jpg"",""caption"":null}]"
1670,Art Deco Futuristic Royal Scene Video Prompt,"An extremely detailed, long-form prompt for Grok Imagine describing an Art Deco futuristic royal scene, focusing on a European woman in a sapphire couture gown on a grand staircase, specifying composition, lighting, textures, and mood for a high-fashion cinematic result.","Art Deco futuristic royal scene, cinematic medium close up composition, elegant european woman standing on a grand staircase of polished obsidian and gold, framed from knees up, slightly low angle to enhance her presence and authority, her face in crystal clear sharp focus, ultra detailed skin texture, defined cheekbones, soft reflective highlights on her eyes, calm and powerful expression, shallow depth of field subtly separating her from the monumental background she wears a breathtaking deep sapphire couture gown, highly detailed geometric construction now clearly visible, sharp angular patterns layered with metallic thread, structured architectural silhouette hugging her form, reflective surfaces catching both warm gold and cool blue light, fine stitching and micro textures visible across the fabric, subtle crystalline accents embedded within the design, long elegant lines emphasizing height and grace the staircase beneath her is crafted from mirror like black obsidian with gold inlays, steps reflecting her lower silhouette in soft, controlled blur, chrome railings on either side catching light with crisp highlights, adding depth without distraction behind her, the Art Deco environment rises in a softly defocused grandeur, towering arches with glowing linear accents, symmetrical composition guiding the eye upward, massive golden chandeliers above rendered with slight bokeh glow, their light cascading down in warm tones, while cool sapphire blue highlights trace architectural edges a radiant sunburst ceiling expands above, partially visible, its geometric rays softened by depth of field but still recognizable, reinforcing the Art Deco aesthetic without overpowering the subject lighting is cinematically balanced a key light softly illuminating her face from above and slightly forward, creating gentle shadows and dimensionality, warm golden ambient light blending with cool blue reflections across her gown, subtle volumetric haze making light beams faintly visible in the background tiny floating dust particles shimmer in the air, adding realism and atmosphere, reflections shifting across chrome, gold, and obsidian surfaces, enhancing the sense of luxury and scale the mood is powerful, refined, and futuristic aristocracy, a poised moment before movement, where elegance meets architectural dominance, captured like a high fashion IMAX film still textures hyper defined obsidian glass, polished gold, chrome, silk, metallic thread, crystal, skin all rendered in extreme detail masterpiece, ultra photorealistic, hyper detailed, 85mm lens, f/1.8, shallow depth of field, cinematic lighting, sharp focus on subject, soft background blur, IMAX composition, high fashion editorial meets futuristic Art Deco royalty.",https://x.com/VOLDEMORT2X/status/2034166634978378231,2026-03-18T07:14:53.000Z,"{""name"":""SPACELESS"",""link"":""https://x.com/VOLDEMORT2X""}",[],[],"[{""id"":""69bba8dfaf3a06000450a010"",""url"":""https://video.twimg.com/amplify_video/2034166502807494656/vid/avc1/720x1072/uoM9G6duKTDHtQw0.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034166502807494656/img/ccsmL9IMMY1baopv.jpg"",""caption"":null}]"
1669,Woman at Waterfall Sunrise Video Prompt,"A detailed 10-second video prompt for Grok Imagine describing a young woman standing on the edge of a massive waterfall at sunrise, including specific camera movements, visual details (16k resolution, ultra-detailed textures), and a layered soundtrack.","A young woman standing on the edge of a massive waterfall at sunrise, water thundering down hundreds of meters below, mist rising like clouds, golden sunlight breaking through and creating rainbows in the spray, her hair and dress moving in the wind, ultra-detailed textures – water droplets, fabric flowing, mist particles, realistic epic nature style, dramatic color palette of deep greens, whites and golden sunrise, 16k resolution. Animation (10 seconds): STRONG START – At 0–2 seconds sudden burst as she steps to the very edge and wind hits her. At 3 seconds the camera begins a powerful forward push-in toward her. Final 4 seconds: the push rises gently upward revealing the full scale of the waterfall and sunrise, ending with powerful hold on her standing strong against the elements. Soundtrack: Thunderous waterfall roar at start, layered with wind and rising orchestral strings, building to triumphant climax.",https://x.com/AIPointView/status/2034378277217783997,2026-03-18T21:15:52.000Z,"{""name"":""AI Point View"",""link"":""https://x.com/AIPointView""}",[],[],"[{""id"":""69bba8dd3186d600041483fb"",""url"":""https://video.twimg.com/amplify_video/2034378216308146176/vid/avc1/720x720/DPFlzqig97P5XwFG.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034378216308146176/img/NGURMUWh63TcSYld.jpg"",""caption"":null}]"
1668,Elderly Man Feeding Pigeons Video Prompt,"A detailed 10-second video prompt for Grok Imagine describing an elderly man feeding pigeons on a sunny park bench, including specific camera movements, visual details (16k resolution, ultra-detailed textures), and a layered soundtrack.","An elderly man sitting on a park bench feeding pigeons on a sunny square, breadcrumbs scattered, birds landing and flying around him, soft sunlight, distant fountain and people walking, ultra-detailed textures – pigeon feathers, breadcrumb particles, bench wood grain, realistic peaceful urban style, warm color palette of grays, golds and soft blues, 16k resolution. Animation (10 seconds): STRONG START – At 0–2 seconds sudden burst as pigeons fly toward the man with wings flapping. At 3 seconds the camera transitions into smooth forward push-in toward the birds. Final 4 seconds: the push rises gently upward revealing the full square and fountain, ending with powerful hold on the man smiling as birds settle around him. Soundtrack: Pigeon wing flaps and cooing at start, layered with gentle footsteps and fountain splash, warm folk melody rising to peaceful climax.",https://x.com/AIPointView/status/2034378029066015168,2026-03-18T21:14:53.000Z,"{""name"":""AI Point View"",""link"":""https://x.com/AIPointView""}",[],[],"[{""id"":""69bba8dd3186d600041483fa"",""url"":""https://video.twimg.com/amplify_video/2034377968009523200/vid/avc1/720x720/a8krZYrr1X23V9Ug.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034377968009523200/img/vQ29QNRCqhQVzq1E.jpg"",""caption"":null}]"
1667,Beyond the Last Frontier Space Video Prompt,"A cinematic prompt for Grok Imagine to create a space-themed video titled ""Beyond the Last Frontier,"" focusing on the vastness of the cosmos with a cyberpunk aesthetic.","Beyond the Last Frontier."" The silent echo of the stars is calling us home. Grok the vastness of the cosmos.",https://x.com/NaingWinAung15/status/2034152977380909130,2026-03-18T06:20:37.000Z,"{""name"":""naingwinaung"",""link"":""https://x.com/NaingWinAung15""}",[],[],"[{""id"":""69bba8db3186d600041483f9"",""url"":""https://video.twimg.com/ext_tw_video/2034152916148170752/pu/vid/avc1/416x752/Q9vB9Z1ZNuVcMD1f.mp4?tag=22"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2034152916148170752/pu/img/ymKqxko5QVrJb0EY.jpg"",""caption"":null}]"
1666,Ultra Cinematic Portrait of a Divine Imperial Ballerina,"An extremely detailed cinematic prompt for Grok Imagine, intended for a 30-second continuous video using 'extend from frame', describing a divine imperial ballerina in a couture crimson gown at the center of a monumental opera palace, focusing on architectural fusion, dramatic lighting, and intricate costume details.","Ultra cinematic masterpiece portrait of a divine imperial ballerina standing alone at the center of a colossal royal opera palace, architecture blending high baroque, imperial Byzantine, and futuristic art deco symmetry, towering arches stretching infinitely upward, golden columns engraved with sacred geometry, massive crystal chandeliers emitting warm golden light reflecting across polished black marble floors, the environment perfectly symmetrical and monumental, evoking power and eternity the dancer wears an extremely detailed couture crimson velvet ballet gown, layered silk fabrics flowing like liquid, embroidered with ultra intricate gold filigree patterns inspired by ancient empires, tiny gemstone inlays reflecting light dynamically, a long trailing cape extending across the floor with embroidered mythological symbols, the bodice structured yet elegant,accentuating grace and strength her crown is an elaborate masterpiece of carved gold and ivory, shaped like a radiant halo, with delicate chains and lace casting patterned shadows across her face, her expression serene yet powerful, eyes slightly lowered, embodying divine control and timeless authority lighting is dramatic and cinematic strong directional golden light beams entering from high cathedral windows, volumetric light rays cutting through floating dust particles, high contrast shadows sculpting facial features, subtle rim lighting outlining her silhouette, ultra realistic skin texture with micro details, 85mm lens, shallow depth of field, film grain, 8k resolution, IMAX composition.",https://x.com/VOLDEMORT2X/status/2034344145716973889,2026-03-18T19:00:15.000Z,"{""name"":""SPACELESS"",""link"":""https://x.com/VOLDEMORT2X""}",[],[],"[{""id"":""69bba8d93186d600041483f8"",""url"":""https://video.twimg.com/amplify_video/2034343836508626944/vid/avc1/720x1072/VWXdw_M1BFHIvSUY.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034343836508626944/img/s55_z6o7rRW29rDk.jpg"",""caption"":null}]"
1665,Noblewoman Standing in a Massive Ocean of Red Roses,"A short and effective fantasy prompt for Grok Imagine, describing a noblewoman standing in an ocean composed entirely of red roses.","Fantasy rose ocean, noblewoman standing in a massive ocean made entirely of red roses.",https://x.com/VOLDEMORT2X/status/2034177060541747427,2026-03-18T07:56:19.000Z,"{""name"":""SPACELESS"",""link"":""https://x.com/VOLDEMORT2X""}",[],[],"[{""id"":""69bba8d70347680004216d21"",""url"":""https://video.twimg.com/amplify_video/2034176899627294720/vid/avc1/720x1072/wcfTuNE1piDEY4MS.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034176899627294720/img/R7hx1JMRhaCpOXpm.jpg"",""caption"":null}]"
1664,Queen in a Ceremonial Hall Surrounded by Fire,"A dramatic fantasy prompt for Grok Imagine, describing a powerful queen standing in a grand hall as flames rise around her, transforming her gown into molten gold and lighting the scene with intense, warm light.","A powerful queen standing in the center of a grand ceremonial hall, flames slowly rising around her but not burning her, her gown transitioning from deep red into glowing molten gold, patterns lighting up like lava cracks huge golden columns, fire reflections everywhere, the entire space glowing with warm intense light.",https://x.com/VOLDEMORT2X/status/2034331343677767796,2026-03-18T18:09:23.000Z,"{""name"":""SPACELESS"",""link"":""https://x.com/VOLDEMORT2X""}",[],[],"[{""id"":""69bba8d53186d600041483f7"",""url"":""https://video.twimg.com/amplify_video/2034331212517724160/vid/avc1/720x1072/uQfubNdMOJWZizJu.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034331212517724160/img/B6vQh2f7LR3EqGe9.jpg"",""caption"":null}]"
1663,Lone Wanderer on a Floating Citadel Above a Nebula Storm,"A high-fantasy, sci-fi prompt for Grok Imagine, detailing a lone hooded wanderer standing on an obsidian citadel suspended above a violet nebula, gazing at a collapsing binary star system, emphasizing cosmic atmosphere, lighting, and epic color grading.","A lone hooded wanderer stands at the edge of an ancient floating citadel made of obsidian and liquid starlight, suspended thousands of meters above an endless violet nebula storm. Golden cosmic wind dramatically billows his tattered cloak and long silver hair. One foot rests on the very brink of the broken marble platform as he gazes toward an enormous dying binary star system slowly collapsing in the distance, crimson-gold lens flares across intricate architectural ruins floating in the void, swirling cosmic dust and glowing runes, volumetric lighting, godlike atmosphere, epic color grading with deep indigos, burning oranges and electric violets, hyper-realistic textures,",https://x.com/winearther/status/2034401916961046538,2026-03-18T22:49:49.000Z,"{""name"":""the flash ⚡️"",""link"":""https://x.com/winearther""}",[],[],"[{""id"":""69bba8d43186d600041483f6"",""url"":""https://video.twimg.com/amplify_video/2034401859469787136/vid/avc1/464x688/Q2Es9sIcck8vSPMf.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034401859469787136/img/Og-PYIcz6pGHPLHw.jpg"",""caption"":null}]"
1662,Ultra Emotional Art Deco Maternal Masterpiece,"An extensive, highly detailed prompt for Grok Imagine, designed to generate a 30-second continuous video using the 'extend from frame' feature, depicting a mother holding her baby in a monumental, sunlit Art Deco hall, focusing on emotional clarity, lighting, and intricate gown details.","ultra emotional Art Deco maternal masterpiece, a young mother holding her baby gently in her arms, standing inside a monumental sunlit hall designed in soft Art Deco elegance fused with organic natural motifs, her face shown in intimate near close portrait clarity, delicate skin, soft tearful glow in her eyes, warm gentle smile, slightly lowered gaze toward the baby, lips barely curved, conveying unconditional love and protection, perfectly composed using golden ratio emotional focal balance, the mother’s face placed slightly above center while the baby forms the second focal anchor the baby wrapped in a delicate ivory and pale gold fabric, tiny hands softly gripping the mother’s finger, eyes half closed, peaceful and safe, skin glowing softly in warm light the mother wears a breathtaking ivory, champagne gold, and soft rose toned Art Deco gown, designed with flowing yet structured geometry, soft metallic embroidery forming radiant lines across the chest like a protective aura, subtle mirrored elements, gentle silk textures instead of rigid armor like forms, long draped sleeves, soft layered skirt blending elegance and warmth the environment is monumental yet tender high vaulted arches with gold inlays, soft marble surfaces, large windows allowing golden sunlight to flood in, light beams illuminating floating dust particles, delicate floral patterns integrated into deco geometry, polished floors reflecting faint silhouettes, everything calm, sacred, and timeless lighting is masterpiece emotional lighting, warm golden sunlight from behind forming a halo around mother and child, soft front fill illuminating the face without harsh shadows, subtle rim light separating them from the background, glowing highlights on skin, soft shadows maintaining depth, cinematic warmth, perfect skin rendering color palette ivory, champagne gold, soft peach, warm sunlight, pale rose composition golden ratio emotional framing, mother and baby forming a triangular harmony, soft depth layers, gentle negative space ultra detailed, masterpiece, hyper realistic, emotional cinematic portrait, 8k, perfect skin, no distortion.",https://x.com/VOLDEMORT2X/status/2034285932438851949,2026-03-18T15:08:56.000Z,"{""name"":""SPACELESS"",""link"":""https://x.com/VOLDEMORT2X""}",[],[],"[{""id"":""69bba8d20347680004216d20"",""url"":""https://video.twimg.com/amplify_video/2034285752356401152/vid/avc1/720x1072/TTdtNIBbBh6kj2I1.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034285752356401152/img/ez6XvotLKbZlV4aL.jpg"",""caption"":null}]"
1661,Intense Space Battle Scene with Starfighter and Alien Battle Station,"A highly cinematic and action-oriented prompt for Grok Imagine, describing a battle-worn starfighter spiraling through an asteroid field near a colossal alien battle station, emphasizing destruction, volumetric effects, and dramatic lighting.","A battle-worn futuristic starfighter is spiraling out of control through a violent asteroid field, its left wing shredded and trailing plasma fire. Massive explosions bloom in the vacuum, sending shockwaves of molten debris and glowing shrapnel in every direction.
Behind them looms an colossal ring-shaped alien battle station the size of a moon, crackling with electric blue energy shields under heavy fire. 

In the distance, two enormous capital ships are locked in a brutal broadside duel, their hulls ripping open in spectacular orange fireballs while a nearby red supergiant star erupts with violent solar flares that bathe the entire battlefield, megastructure geometry and perfect rule-of-thirds composition dripping with tension and adrenaline.
Insanely detailed destruction, flying debris, lens flares, volumetric explosions, heat distortion, particle turbulence, dramatic rim lighting on the pilot’s face, overwhelming sense of speed and danger, maximum cinematic intensity",https://x.com/winearther/status/2034414101602902440,2026-03-18T23:38:14.000Z,"{""name"":""the flash ⚡️"",""link"":""https://x.com/winearther""}","[""https://pbs.twimg.com/media/HDuwyztWUAE_5Fj.jpg""]",[],"[{""id"":""69bba8d20347680004216d1f"",""url"":""https://video.twimg.com/amplify_video/2034414043633516544/vid/avc1/464x688/pBRQul2sIzLdBD3x.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034414043633516544/img/7HL66TiUdmkpuxrt.jpg"",""caption"":null}]"
1660,"Cinematic Studio Photograph of a Sleek, Glowing Humanoid Figure","An example of a template modification for Grok Imagine, using a prompt to generate a video of a sleek, glowing humanoid figure in a minimalist, surreal style with dramatic rim lighting.","A cinematic studio photograph of a sleek, glowing humanoid figure with rim lighting in a minimalist, surreal style.",https://x.com/dvorahfr/status/2034312625983459478,2026-03-18T16:55:00.000Z,"{""name"":""Déborah"",""link"":""https://x.com/dvorahfr""}",[],[],"[{""id"":""69bba8ce0347680004216d1d"",""url"":""https://video.twimg.com/amplify_video/2034299186431094784/vid/avc1/720x1066/Qg_A2xzEzZwKym9o.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034299186431094784/img/uVCwJAMikUQac2sg.jpg"",""caption"":null},{""id"":""69bba8ce0347680004216d1e"",""url"":""https://video.twimg.com/amplify_video/2034299186418487296/vid/avc1/464x688/SaMhM7ONMNxLHPeY.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034299186418487296/img/yGq7lCNlgwCrwZbV.jpg"",""caption"":null}]"
1659,Gothic Castle Ballroom Dancer Scene,"A prompt for Grok Imagine describing a dramatic scene in a massive gothic castle ballroom featuring a dancer in a black and deep red gown, emphasizing the setting, lighting, and color palette.","Massive gothic castle ballroom, black marble floors, tall candles, red velvet details, chandelier shadows, dancer in black and deep red gown with lace and gold embroidery, pale skin, dramatic contrast lighting.",https://x.com/VOLDEMORT2X/status/2034356183385936049,2026-03-18T19:48:05.000Z,"{""name"":""SPACELESS"",""link"":""https://x.com/VOLDEMORT2X""}",[],[],"[{""id"":""69bba8ce3186d600041483f5"",""url"":""https://video.twimg.com/amplify_video/2034356046429663232/vid/avc1/720x1072/o4mZ1-eKYJi3TsHh.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034356046429663232/img/dHF2gCVbp6eFZvKN.jpg"",""caption"":null}]"
1658,Cinematic Voyage Through the Saturn System,"A detailed cinematic prompt for Grok Imagine, describing a first-person perspective voyage through Saturn's rings, highlighting the detailed appearance of ice crystals, various moons (Rhea, Iapetus, Hyperion, Enceladus), and the massive planet filling the sky.","A breathtaking cinematic voyage through the Saturn system, first-person explorer perspective. A sleek, futuristic spacecraft glides silently between the shimmering, razor-thin rings of Saturn. Golden-brown ring particles glow dramatically in the sunlight, creating rivers of sparkling dust and ice around the ship.

In the foreground: delicate, translucent sections of the rings with individual ice crystals catching light like diamonds. In the middle distance: several of Saturn’s fascinating moons are visible at once, heavily cratered Rhea with bright white streaks, mysterious Iapetus showing its dramatic two-tone coloration (black leading hemisphere, bright trailing), small potato-shaped Hyperion tumbling chaotically, tiny distant Enceladus faintly ejecting white water-vapor plumes into space.

Saturn itself fills much of the sky, enormous, pale golden with subtle creamy bands.",https://x.com/winearther/status/2034265565892603919,2026-03-18T13:48:00.000Z,"{""name"":""the flash ⚡️"",""link"":""https://x.com/winearther""}",[],[],"[{""id"":""69bba8cc0347680004216d1c"",""url"":""https://video.twimg.com/amplify_video/2034265509214961664/vid/avc1/464x688/OzV9KaaEzQTCmJ43.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034265509214961664/img/1FdjYVTHbj5QhaqU.jpg"",""caption"":null}]"
1657,Robotic Arm Releasing a Flower Seed in a Starry Scene,"A simple, effective prompt for Grok Imagine to generate a futuristic, starry scene featuring a robotic arm releasing a flower seed under dramatic lighting.","A robotic arm releases a flower seed in a futuristic, starry scene with dramatic light.",https://x.com/dvorahfr/status/2034373488635482173,2026-03-18T20:56:51.000Z,"{""name"":""Déborah"",""link"":""https://x.com/dvorahfr""}",[],[],"[{""id"":""69bba8cb3186d600041483f4"",""url"":""https://video.twimg.com/ext_tw_video/2034373455768858624/pu/vid/avc1/720x720/CH2o_M1FfUEvF1MD.mp4?tag=22"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2034373455768858624/pu/img/o3iqHO3h4ZLbTlF0.jpg"",""caption"":null}]"
1656,Epic Sci-Fi Scene on an Alien Megastructure with Mixed Art Styles,"A complex, multi-style prompt for Grok Imagine, describing a figure standing on a cracked obsidian alien megastructure orbiting a dying binary star, incorporating elements of cyberpunk neon, baroque opulence, abstract expressionism, anime, steampunk, and dark surrealism.","standing on the cracked obsidian surface of an ancient alien megastructure orbiting a dying binary star system. Massive ringed gas giants and shattered moon fragments drift in the background, sharp cyberpunk neon reflections, majestic baroque opulence with gilded celestial ornaments, sleek futuristic minimalism, explosive abstract expressionism with swirling cosmic energy, delicate watercolor washes bleeding into starfields, hyper-stylized anime cel-shading with dramatic rim lighting, intricate steampunk mechanical details on ancient alien ruins, dark surrealism in the vein of Zdzisław Beksiński and H.R. Giger, vibrant pop-art cosmic colors, ethereal fantasy illustration glowing with magic particles, brutalist sci-fi architecture, intricate mandala-like geometric sacred patterns etched into the stars, and flawless golden ratio composition.",https://x.com/winearther/status/2034409426535203011,2026-03-18T23:19:39.000Z,"{""name"":""the flash ⚡️"",""link"":""https://x.com/winearther""}","[""https://pbs.twimg.com/media/HDusi0rWUAATe20.jpg""]",[],"[{""id"":""69bba8c93186d600041483f3"",""url"":""https://video.twimg.com/amplify_video/2034409371103604736/vid/avc1/464x688/axJVeCD8JQhZgfBJ.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034409371103604736/img/eJMkCnB9qkowY97V.jpg"",""caption"":null}]"
1655,Highly Detailed Digital Painting of a Serene Woman Playing a Violin in Klimt's Golden Mosaic Style,"A detailed prompt for Grok Imagine to generate a video of a serene woman playing a violin, rendered as a highly detailed digital painting influenced by Gustav Klimt's golden mosaic style and Art Nouveau aesthetics.","Highly detailed digital painting of a serene woman with pale porcelain skin, subtle rosy blush, delicate features, and closed eyes peacefully playing a violin, her head gently tilted. She has long voluminous dark curly hair in an elegant updo adorned with tiny gold beads and intricate teal-blue swirling decorative ornaments. She wears a luxurious wide-sleeved robe in Gustav Klimt’s golden mosaic style; complex patchwork of geometric squares, spirals, swirls, and floral accents in rich gold, deep black, turquoise teal, warm orange, and cream. She holds a rich brown wooden violin under her chin with left hand fingering the strings and right hand gracefully drawing the bow. Delicate pink and white cherry blossom (sakura) branches bloom all around her, framing the composition from top and sides against a soft muted taupe-brown gradient background. Soft dramatic lighting, masterpiece quality, ultra-intricate details and textures, ethereal elegant atmosphere, perfect blend of realistic portrait and ornate Art Nouveau/Klimt influence.",https://x.com/art_muse/status/2034171180169453965,2026-03-18T07:32:57.000Z,"{""name"":""Art Muse"",""link"":""https://x.com/art_muse""}","[""https://pbs.twimg.com/media/HDrT3BYWIAAS2CO.jpg""]",[],"[{""id"":""69bba8c83186d600041483f2"",""url"":""https://video.twimg.com/amplify_video/2034171123953291264/vid/avc1/720x1066/eQ-hosp_lInCdSU5.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034171123953291264/img/EB2Dft5mej7MKNAo.jpg"",""caption"":null}]"
1654,Grok Imagine video prompt: Child Drawing Chalk on Sidewalk,"A highly detailed 10-second video prompt for Grok Imagine describing a young child drawing chalk pictures on a sunny sidewalk, with specific camera movements (close-up on drawing, push-in, rise upward) and required soundtrack elements.","A young child drawing colorful chalk pictures on a sunny sidewalk, bright yellow sun, scattered chalk pieces, mother watching from nearby steps with a smile, ultra-detailed textures – chalk dust on fingers, colorful drawings on concrete, realistic joyful childhood style, bright color palette of yellows, blues and reds, 16k resolution. Animation (10 seconds): STRONG START – At 0–2 seconds sudden close-up on chalk drawing a big sun with bright color burst. At 3 seconds the camera transitions into smooth forward push-in toward the drawing. Final 4 seconds: the push rises gently upward revealing the full sidewalk art and mother smiling, ending with powerful hold on the child’s proud face. Soundtrack: Chalk scratching on concrete at start, layered with child giggles and soft wind, warm playful melody rising to joyful climax.",https://x.com/AIPointView/status/2034377756926943624,2026-03-18T21:13:48.000Z,"{""name"":""AI Point View"",""link"":""https://x.com/AIPointView""}",[],[],"[{""id"":""69bba8c60347680004216d1b"",""url"":""https://video.twimg.com/amplify_video/2034377695442735104/vid/avc1/720x720/QYNhdS1ZbUg0oykM.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034377695442735104/img/lJqkLu5fdm4uegU8.jpg"",""caption"":null}]"
1653,Grok Imagine video prompt: Dragons in Baroque Filigree,"A detailed prompt for Grok Imagine requesting a video of two dragons (one red, one blue) with baroque filigree body art, hugging each other, with the camera panning back to reveal castles in the background.","One red dragon and one blue dragon, both dragons have baroque filigree body art, dip their foreheads together, put their heads over each others shoulder for a tight hug and wrap each other in their wings, camera pans back, many castles in the backgro...",https://x.com/HawkinsonLindy/status/2034316905625047238,2026-03-18T17:12:00.000Z,"{""name"":""Lindy Hawkinson"",""link"":""https://x.com/HawkinsonLindy""}",[],[],"[{""id"":""69bba8c53186d600041483f1"",""url"":""https://video.twimg.com/amplify_video/2034316832690294784/vid/avc1/720x1072/vsZZ7scqC-w9Pz9G.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2034316832690294784/img/3yS6pGH2ALQTudbr.jpg"",""caption"":null}]"
